ITEM: TIMESTEP
25000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
104 -46.4951 
105 -97.4189 
106 21.6039 
107 137.99 
108 -65.3061 
109 174.738 
110 63.514 
111 -61.5844 
112 -172.808 
113 58.3719 
114 44.6197 
115 -66.6038 
116 164.576 
ITEM: TIMESTEP
33100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -36.8768 
2 -160.515 
3 87.164 
4 -43.1374 
5 -155.458 
6 80.5009 
7 80.5419 
8 -31.7791 
9 -155.82 
10 172.934 
11 -60.6141 
12 53.5089 
13 -125.543 
14 114.504 
15 -3.99161 
16 21.7396 
17 133.311 
18 32.0963 
19 -79.7321 
20 143.421 
21 31.5926 
22 -95.3039 
23 152.868 
24 -81.0962 
25 48.1417 
26 161.168 
27 157.665 
28 40.8975 
29 -86.3245 
30 98.5931 
31 -34.4491 
32 -142.767 
33 86.8146 
34 -21.5029 
35 -140.143 
36 -153.725 
37 97.9573 
38 -20.683 
39 -173.307 
40 67.386 
41 -54.614 
42 169.628 
43 -66.8838 
44 51.2007 
45 -110.362 
46 -97.569 
47 138.207 
48 15.2236 
49 15.9726 
50 -108.252 
51 128.765 
52 136.845 
53 12.6206 
54 -105.839 
55 129.966 
56 10.1875 
57 154.346 
58 -88.49 
59 40.8709 
60 -82.5753 
61 160.175 
62 35.0258 
63 -75.9232 
64 158.928 
65 41.3266 
66 43.3816 
67 -81.7675 
68 160.631 
69 166.975 
70 46.2609 
71 -71.6595 
72 174.143 
73 57.7015 
74 -61.1244 
75 -171.008 
76 -49.9753 
77 68.0962 
78 -24.3857 
79 -144.622 
80 101.256 
81 -138.21 
82 102.819 
83 -18.549 
84 -139.635 
85 98.997 
86 -20.6643 
87 -26.6204 
88 -147.989 
89 92.3501 
90 -154.236 
91 89.2733 
92 -30.8083 
93 57.1917 
94 -70.2482 
95 175.131 
96 46.2653 
97 -68.3553 
98 173.705 
99 162.173 
100 47.5522 
101 -70.3873 
102 -97.9326 
103 27.5292 
104 142.434 
105 -85.3843 
106 36.2743 
107 150.181 
108 -66.6784 
109 175.372 
110 58.0621 
111 -64.3926 
112 178.297 
113 53.5567 
114 49.8371 
115 -67.4731 
116 167.786 
ITEM: TIMESTEP
33200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -85.4992 
2 156.969 
3 38.581 
4 -81.494 
5 160.118 
6 36.0379 
7 35.5516 
8 -82.8363 
9 153.083 
10 -178.983 
11 -69.1138 
12 55.9956 
13 -115.849 
14 119.542 
15 1.51468 
16 55.0755 
17 165.82 
18 30.1405 
19 -84.7675 
20 160.183 
21 45.2753 
22 -88.6495 
23 156.443 
24 -81.7552 
25 44.3509 
26 159.027 
27 167.505 
28 47.5674 
29 -71.3536 
30 75.5089 
31 -53.5198 
32 -166.708 
33 70.3363 
34 -42.8517 
35 -160.635 
36 -175.366 
37 71.4461 
38 -46.3372 
39 -178.319 
40 59.5066 
41 -56.3815 
42 -169.586 
43 -49.6111 
44 67.5186 
45 -97.5262 
46 -101.748 
47 141.9 
48 22.6039 
49 11.0176 
50 -105.334 
51 135.37 
52 138.122 
53 21.7701 
54 -122.05 
55 116.039 
56 2.50856 
57 143.637 
58 -93.7574 
59 26.1173 
60 -77.5453 
61 166.684 
62 41.1727 
63 -77.133 
64 157.355 
65 38.6375 
66 51.9933 
67 -73.5182 
68 167.764 
69 -171.305 
70 68.1952 
71 -49.6852 
72 -179.361 
73 69.1645 
74 -56.838 
75 -162.092 
76 -41.3857 
77 81.1648 
78 21.6411 
79 -104.559 
80 138.654 
81 -130.552 
82 108.196 
83 -9.18462 
84 -128.056 
85 114.563 
86 -6.80478 
87 -12.5314 
88 -129.912 
89 108.72 
90 -161.633 
91 72.774 
92 -49.3389 
93 58.6323 
94 -61.3537 
95 -178.884 
96 61.0994 
97 -56.4307 
98 -178.915 
99 177.914 
100 60.3835 
101 -62.1004 
102 -25.5621 
103 93.956 
104 -146.257 
105 -97.662 
106 27.8712 
107 142.747 
108 -70.07 
109 163.371 
110 48.0601 
111 -72.7817 
112 171.907 
113 53.7774 
114 49.6839 
115 -65.627 
116 176.243 
ITEM: TIMESTEP
33300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -54.9132 
2 176.583 
3 59.0764 
4 -63.0941 
5 179.399 
6 65.4095 
7 60.731 
8 -56.7758 
9 -170.765 
10 170.285 
11 -54.6298 
12 56.5841 
13 -61.4956 
14 175.55 
15 61.304 
16 -12.0991 
17 114.022 
18 7.92986 
19 -112.334 
20 134.665 
21 14.4005 
22 -115.14 
23 124.596 
24 -113.513 
25 4.44141 
26 129.597 
27 -176.398 
28 55.9319 
29 -58.266 
30 121.074 
31 5.17935 
32 -110.285 
33 127.556 
34 12.0916 
35 -116.549 
36 -116.408 
37 128.127 
38 -0.513557 
39 -169.419 
40 68.4709 
41 -45.9192 
42 158.751 
43 -84.4377 
44 39.2331 
45 -111.786 
46 -111.533 
47 130.04 
48 8.4406 
49 0.752755 
50 -117.674 
51 120.727 
52 128.24 
53 9.8138 
54 -98.4924 
55 147.165 
56 29.5759 
57 111.724 
58 -131.203 
59 -17.4594 
60 -68.7769 
61 -176.251 
62 59.7898 
63 -54.574 
64 -178.533 
65 52.9005 
66 65.2844 
67 -58.6743 
68 172.759 
69 176.841 
70 52.6932 
71 -66.1339 
72 -177.774 
73 56.4761 
74 -62.1911 
75 -172.824 
76 -54.5143 
77 65.5219 
78 42.1316 
79 -73.0873 
80 163.95 
81 -94.1617 
82 147.831 
83 23.5577 
84 -85.8659 
85 149.861 
86 32.1411 
87 23.125 
88 -101.149 
89 141.132 
90 175.735 
91 52.125 
92 -69.1427 
93 75.283 
94 -47.0904 
95 -168.882 
96 74.0411 
97 -47.7507 
98 -163.586 
99 -165.27 
100 72.9383 
101 -42.8966 
102 8.963 
103 138.713 
104 -110.077 
105 -108.177 
106 21.4735 
107 141.636 
108 -53.0156 
109 178.826 
110 54.3866 
111 -65.6544 
112 169.906 
113 62.5042 
114 55.9714 
115 -68.4677 
116 -175.87 
ITEM: TIMESTEP
33400
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -13.7547 
2 -137.946 
3 110.761 
4 -11.061 
5 -122.354 
6 113.131 
7 117.967 
8 6.67444 
9 -117.841 
10 -178.844 
11 -57.9971 
12 55.6164 
13 -89.7619 
14 155.566 
15 28.6903 
16 -47.7628 
17 74.2064 
18 -0.0553817 
19 -120.751 
20 113.789 
21 -6.90684 
22 -123.771 
23 115.534 
24 -80.4928 
25 39.7679 
26 162.994 
27 -146.665 
28 86.1146 
29 -32.9174 
30 137.73 
31 13.4395 
32 -107.474 
33 132.937 
34 12.0234 
35 -102.772 
36 -106.796 
37 132.29 
38 17.4947 
39 -168.672 
40 70.9129 
41 -47.7016 
42 150.33 
43 -92.9579 
44 21.1338 
45 -105.179 
46 -95.2973 
47 148.604 
48 17.6456 
49 18.2053 
50 -97.893 
51 131.148 
52 141.878 
53 25.7798 
54 -105.33 
55 135.182 
56 18.221 
57 139.411 
58 -104.061 
59 29.7796 
60 -79.2458 
61 159.225 
62 41.0394 
63 -84.9406 
64 156.874 
65 36.589 
66 31.1035 
67 -87.0817 
68 152.633 
69 175.969 
70 51.7498 
71 -56.3295 
72 171.11 
73 53.205 
74 -75.1144 
75 -167.351 
76 -42.7089 
77 80.6097 
78 16.1856 
79 -106.724 
80 129.587 
81 -120.655 
82 115.078 
83 -8.16428 
84 -123.788 
85 112.97 
86 0.478909 
87 -6.59818 
88 -129.841 
89 117.668 
90 -172.655 
91 65.494 
92 -53.2267 
93 56.5324 
94 -73.1873 
95 174.157 
96 42.5385 
97 -70.1174 
98 172.258 
99 168.034 
100 55.3777 
101 -62.2468 
102 152.146 
103 -78.8876 
104 38.3714 
105 -108.632 
106 3.48908 
107 123.666 
108 -61.0225 
109 178.466 
110 64.2522 
111 -53.977 
112 -168.19 
113 66.535 
114 62.2259 
115 -51.9874 
116 -177.262 
ITEM: TIMESTEP
33500
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 9.29765 
2 -110.087 
3 123.077 
4 11.5704 
5 -115.266 
6 130.955 
7 129.105 
8 2.26867 
9 -111.511 
10 167.523 
11 -70.7936 
12 55.1861 
13 -103.053 
14 143.529 
15 16.4655 
16 -49.1264 
17 67.432 
18 1.54112 
19 -114.522 
20 118.15 
21 2.08736 
22 -124.761 
23 119.176 
24 -77.145 
25 52.3622 
26 168.303 
27 -156.655 
28 75.8159 
29 -40.8001 
30 103.512 
31 -29.6401 
32 -146.592 
33 95.2424 
34 -21.7093 
35 -131.606 
36 -145.042 
37 98.0059 
38 -11.8904 
39 -171.912 
40 66.6635 
41 -64.0646 
42 167.586 
43 -64.2902 
44 50.5949 
45 -95.3859 
46 -103.188 
47 134.812 
48 21.2785 
49 10.003 
50 -111.997 
51 134.469 
52 140.148 
53 18.1473 
54 -106.239 
55 136.18 
56 21.7062 
57 175.149 
58 -54.1179 
59 59.6472 
60 -65.5173 
61 169.975 
62 47.8334 
63 -65.2144 
64 172.644 
65 59.293 
66 56.0516 
67 -66.0903 
68 -179.441 
69 179.04 
70 60.3596 
71 -60.251 
72 157.681 
73 32.0271 
74 -91.6058 
75 -165.244 
76 -42.9137 
77 75.0987 
78 28.2076 
79 -91.283 
80 135.617 
81 -146.155 
82 97.867 
83 -31.5826 
84 -141.726 
85 88.8247 
86 -25.748 
87 -16.9023 
88 -146.352 
89 99.0755 
90 175.469 
91 59.1404 
92 -60.5335 
93 66.6219 
94 -64.9143 
95 -178.883 
96 54.3406 
97 -59.6282 
98 -174.123 
99 168.191 
100 54.2222 
101 -60.2728 
102 155.318 
103 -76.1036 
104 40.1854 
105 -109.735 
106 14.8952 
107 124.799 
108 -53.9518 
109 -177.056 
110 69.4343 
111 -51.9363 
112 -165.446 
113 71.1678 
114 68.7731 
115 -44.7368 
116 -168.123 
ITEM: TIMESTEP
33600
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -21.3378 
2 -146.019 
3 96.3481 
4 -23.8028 
5 -141.436 
6 100.878 
7 97.8854 
8 -19.7476 
9 -137.433 
10 167.457 
11 -77.0456 
12 46.1436 
13 -87.5023 
14 158.292 
15 40.842 
16 -48.3947 
17 75.9643 
18 43.9488 
19 -73.6662 
20 157.195 
21 39.5796 
22 -83.5627 
23 158.822 
24 -95.5666 
25 26.0481 
26 153.164 
27 168.229 
28 47.7601 
29 -68.3655 
30 90.3376 
31 -36.9014 
32 -155.215 
33 79.7461 
34 -38.5672 
35 -153.015 
36 -165.658 
37 76.0289 
38 -38.4188 
39 -144.166 
40 95.6079 
41 -19.0345 
42 151.78 
43 -87.036 
44 29.6182 
45 -117.875 
46 -108.665 
47 130.191 
48 8.26869 
49 -0.486813 
50 -121.631 
51 116.447 
52 125.192 
53 4.0477 
54 -100.175 
55 133.781 
56 24.5632 
57 147.995 
58 -96.66 
59 16.4075 
60 -85.2919 
61 161.089 
62 46.5117 
63 -79.3981 
64 166.024 
65 34.2205 
66 42.1992 
67 -72.3786 
68 155.818 
69 -160.286 
70 77.0577 
71 -42.6093 
72 -178.091 
73 65.8212 
74 -60.2678 
75 159.421 
76 -76.3832 
77 48.2841 
78 -38.0982 
79 -166.864 
80 82.4591 
81 -117.83 
82 123.656 
83 -3.09147 
84 -111.633 
85 121.62 
86 6.88063 
87 9.28839 
88 -117.459 
89 127.802 
90 153.877 
91 29.2213 
92 -85.0541 
93 78.8508 
94 -48.0927 
95 -159.76 
96 77.2432 
97 -34.4244 
98 -155.813 
99 -167.332 
100 81.0007 
101 -40.3883 
102 70.4734 
103 -164.573 
104 -53.1921 
105 -105.025 
106 24.5813 
107 136.898 
108 -55.7619 
109 -176.446 
110 57.1076 
111 -55.5477 
112 178.006 
113 65.1369 
114 68.4597 
115 -57.9863 
116 -170.856 
ITEM: TIMESTEP
33700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -14.5777 
2 -136.515 
3 113.877 
4 -19.4702 
5 -129.078 
6 102.467 
7 107.996 
8 -1.61162 
9 -130.066 
10 -169.922 
11 -41.0265 
12 66.2925 
13 -89.3949 
14 153.972 
15 31.8049 
16 -58.3856 
17 57.4121 
18 69.4139 
19 -50.3021 
20 -173.659 
21 66.6251 
22 -56.3488 
23 -176.065 
24 -78.9621 
25 30.7715 
26 147.858 
27 141.033 
28 24.7155 
29 -103.316 
30 77.6115 
31 -29.7914 
32 -148.681 
33 86.0735 
34 -32.8161 
35 -166.524 
36 -160.96 
37 80.1506 
38 -53.5569 
39 -177.634 
40 67.7279 
41 -48.2005 
42 153.64 
43 -80.7324 
44 35.6488 
45 -74.4175 
46 -72.0613 
47 168.675 
48 48.492 
49 37.8644 
50 -81.3992 
51 158.418 
52 165.029 
53 45.7656 
54 -113.847 
55 129.97 
56 15.0972 
57 146.017 
58 -100.662 
59 23.5575 
60 -106.084 
61 139.863 
62 20.2671 
63 -106.978 
64 133.427 
65 7.07512 
66 7.68288 
67 -111.913 
68 121.736 
69 -152.533 
70 88.9617 
71 -27.3185 
72 -169.822 
73 74.556 
74 -46.4221 
75 -179.524 
76 -63.0035 
77 61.8195 
78 15.0422 
79 -119.266 
80 130.919 
81 -129.706 
82 118.835 
83 -17.34 
84 -121.367 
85 102.458 
86 -9.90815 
87 -4.74758 
88 -140.922 
89 106.712 
90 156.358 
91 38.6055 
92 -84.6239 
93 49.6411 
94 -69.6689 
95 168.92 
96 47.8404 
97 -73.5709 
98 167.15 
99 169.217 
100 47.8054 
101 -71.4733 
102 57.593 
103 178.252 
104 -66.8047 
105 -82.681 
106 36.1224 
107 156.034 
108 -80.9064 
109 161.656 
110 37.5078 
111 -65.9468 
112 169.905 
113 51.491 
114 48.3741 
115 -75.7739 
116 165.812 
ITEM: TIMESTEP
33800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 -5.29603 
2 -125.103 
3 112.243 
4 -7.19561 
5 -129.85 
6 112.611 
7 104.983 
8 -17.6713 
9 -135.21 
10 -166.202 
11 -55.545 
12 74.4469 
13 -124.381 
14 106.955 
15 -9.27029 
16 -41.6004 
17 73.0271 
18 57.2112 
19 -65.1039 
20 -173.693 
21 63.9924 
22 -59.8032 
23 177.882 
24 -73.0511 
25 56.7832 
26 174.092 
27 -177.946 
28 66.4396 
29 -45.6732 
30 104.295 
31 -25.6507 
32 -147.187 
33 95.9295 
34 -25.6066 
35 -134.125 
36 -152.915 
37 85.549 
38 -22.9689 
39 -168.506 
40 70.6116 
41 -47.7266 
42 135.498 
43 -101.99 
44 12.2951 
45 -115.61 
46 -122.892 
47 128.305 
48 2.43059 
49 -5.591 
50 -114.394 
51 119.732 
52 119.067 
53 10.264 
54 -89.654 
55 152.123 
56 33.419 
57 166.052 
58 -73.319 
59 49.1758 
60 -90.3265 
61 145.404 
62 28.9169 
63 -91.9315 
64 151.581 
65 32.3379 
66 29.8525 
67 -86.6348 
68 154.122 
69 171.398 
70 54.0342 
71 -69.1789 
72 168.431 
73 52.9709 
74 -69.547 
75 -178.157 
76 -62.0367 
77 61.9629 
78 51.1502 
79 -68.0177 
80 173.91 
81 -167.679 
82 78.1148 
83 -50.3779 
84 -166.292 
85 65.2154 
86 -52.0857 
87 -43.2298 
88 -171.723 
89 70.9764 
90 -177.561 
91 65.9448 
92 -52.8538 
93 56.7423 
94 -62.5198 
95 176.536 
96 52.5408 
97 -68.4033 
98 171.803 
99 171.582 
100 50.6379 
101 -69.1559 
102 -9.21757 
103 110.424 
104 -126.996 
105 -86.4632 
106 40.9305 
107 160.847 
108 -56.2305 
109 174.759 
110 64.7015 
111 -60.9294 
112 -170.987 
113 68.0811 
114 48.88 
115 -61.1774 
116 177.891 
ITEM: TIMESTEP
33900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 16.707 
2 -91.632 
3 148.464 
4 26.2381 
5 -93.6662 
6 134.577 
7 142.045 
8 22.1408 
9 -109.616 
10 -174.422 
11 -64.9992 
12 57.4025 
13 -131.564 
14 105.109 
15 -10.7751 
16 -39.1381 
17 79.9496 
18 57.2381 
19 -70.9579 
20 174.209 
21 46.0126 
22 -63.5888 
23 168.215 
24 -94.2354 
25 30.1009 
26 146.01 
27 171.815 
28 50.095 
29 -72.2797 
30 93.1728 
31 -39.2718 
32 -153.372 
33 85.9874 
34 -28.1124 
35 -141.568 
36 -155.014 
37 90.8861 
38 -22.5695 
39 -166.878 
40 68.6146 
41 -52.0819 
42 163.922 
43 -80.9883 
44 39.0169 
45 -109.18 
46 -98.9964 
47 135.585 
48 8.50791 
49 16.4312 
50 -108.987 
51 123.935 
52 143.315 
53 17.8966 
54 -110.922 
55 132.202 
56 12.9509 
57 169.351 
58 -67.2959 
59 52.5365 
60 -92.8814 
61 140.785 
62 24.8917 
63 -96.6255 
64 147.481 
65 29.7077 
66 25.1617 
67 -90.7321 
68 151.495 
69 170.41 
70 50.4407 
71 -77.4356 
72 173.958 
73 54.5084 
74 -71.8377 
75 -157.787 
76 -43.453 
77 81.4603 
78 60.9079 
79 -63.0982 
80 -179.151 
81 -122.686 
82 120.662 
83 -5.72499 
84 -127.882 
85 105.732 
86 -11.2292 
87 8.6989 
88 -117.688 
89 125.351 
90 115.736 
91 -5.5363 
92 -119.032 
93 55.5962 
94 -63.2807 
95 -179.213 
96 62.1055 
97 -53.8265 
98 -179.018 
99 177.389 
100 61.4575 
101 -63.7336 
102 89.566 
103 -148.157 
104 -29.6773 
105 -78.7532 
106 41.6981 
107 162.22 
108 -84.0097 
109 151.068 
110 37.9357 
111 -87.0389 
112 159.829 
113 37.8834 
114 32.3639 
115 -80.7684 
116 157.286 
ITEM: TIMESTEP
34000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 13.8118 
2 -111.852 
3 133.361 
4 4.62566 
5 -110.161 
6 130.29 
7 124.833 
8 10.046 
9 -109.503 
10 -165.281 
11 -41.8033 
12 72.3208 
13 -88.5522 
14 150.654 
15 36.3115 
16 -86.5828 
17 32.352 
18 30.84 
19 -87.1012 
20 145.324 
21 27.3833 
22 -96.9723 
23 145.086 
24 -86.6179 
25 27.9261 
26 149.015 
27 -179.032 
28 72.6266 
29 -53.2598 
30 89.9889 
31 -24.1954 
32 -144.939 
33 97.3657 
34 -23.3775 
35 -148.45 
36 -150.254 
37 89.0026 
38 -36.07 
39 -177.008 
40 67.6959 
41 -50.8049 
42 172.292 
43 -70.6501 
44 51.8281 
45 -79.5152 
46 -67.4204 
47 172.435 
48 51.6182 
49 36.9518 
50 -83.1929 
51 155.99 
52 161.446 
53 41.3015 
54 -100.487 
55 130.221 
56 26.6414 
57 155.237 
58 -85.1057 
59 33.9127 
60 -88.0978 
61 147.548 
62 35.7467 
63 -87.3996 
64 160.799 
65 36.9544 
66 25.2215 
67 -86.58 
68 149.575 
69 177.962 
70 55.3619 
71 -71.0427 
72 165.61 
73 44.3533 
74 -75.9656 
75 179.462 
76 -60.2962 
77 54.4087 
78 49.9693 
79 -68.5965 
80 176.348 
81 -96.3537 
82 144.299 
83 29.5802 
84 -90.3289 
85 154.953 
86 29.0185 
87 29.3045 
88 -85.4141 
89 148.652 
90 114.477 
91 -1.11995 
92 -122.096 
93 41.9708 
94 -74.4984 
95 169.117 
96 48.2709 
97 -68.1139 
98 164.74 
99 166.48 
100 50.0951 
101 -77.0509 
102 43.459 
103 161.624 
104 -79.718 
105 -87.8866 
106 38.822 
107 159.596 
108 -70.4947 
109 162.283 
110 37.1427 
111 -80.9697 
112 153.89 
113 46.2522 
114 37.0762 
115 -88.0645 
116 164.298 
ITEM: TIMESTEP
34100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 40.3919 
2 -84.9267 
3 155.196 
4 39.1036 
5 -80.7738 
6 164.422 
7 150.947 
8 31.0693 
9 -83.7348 
10 -62.6825 
11 -178.109 
12 67.7392 
13 -115.054 
14 17.2671 
15 15.3818 
16 -104.609 
17 124.089 
18 4.09824 
19 -109.811 
20 130.198 
21 -154.322 
22 -22.8067 
23 89.5961 
24 -126.248 
25 -10.0745 
26 113.475 
27 167.126 
28 46.64 
29 -73.2698 
30 119.308 
31 5.42162 
32 -119.812 
33 126.202 
34 0.967867 
35 -119.912 
36 -114.084 
37 120.682 
38 -0.197736 
39 177.264 
40 62.2254 
41 -60.7908 
42 175.815 
43 -60.2599 
44 54.2601 
45 -85.391 
46 -90.2592 
47 156.277 
48 34.2454 
49 26.7008 
50 -86.7627 
51 151.205 
52 150.104 
53 36.6408 
54 -82.519 
55 162.016 
56 40.065 
57 153.944 
58 -82.6267 
59 35.5825 
60 -111.865 
61 124.314 
62 7.23361 
63 -115.299 
64 127.621 
65 8.52229 
66 1.16682 
67 -115.913 
68 124.988 
69 170.395 
70 57.6639 
71 -64.9366 
72 175.277 
73 59.0834 
74 -62.0617 
75 -161.893 
76 -48.8573 
77 75.5167 
78 -72.4254 
79 169.351 
80 52.155 
81 -73.0253 
82 169.779 
83 45.1984 
84 42.5727 
85 -74.6232 
86 160.796 
87 -81.3333 
88 32.2678 
89 144.583 
90 74.8446 
91 -48.441 
92 -166.372 
93 62.8073 
94 -56.7375 
95 172.098 
96 67.6736 
97 -63.4909 
98 -172.782 
99 -177.836 
100 50.9999 
101 -58.2907 
102 80.3375 
103 -152.349 
104 -31.9757 
105 42.6347 
106 -72.0884 
107 158.617 
108 -73.8713 
109 175.016 
110 58.6771 
111 -68.9077 
112 174.753 
113 42.205 
114 62.4741 
115 -53.8649 
116 173.587 
ITEM: TIMESTEP
34200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 58.9773 
2 -69.6243 
3 163.045 
4 56.2791 
5 -71.0511 
6 -175.119 
7 161.311 
8 33.9807 
9 -70.0875 
10 -84.6465 
11 157.372 
12 40.7729 
13 -120.446 
14 3.82566 
15 9.25153 
16 -112.414 
17 121.005 
18 -0.661268 
19 -108.1 
20 130.234 
21 -142.957 
22 -26.7042 
23 95.0154 
24 -110.119 
25 19.5512 
26 135.95 
27 -167.67 
28 65.6555 
29 -41.0182 
30 113.144 
31 -16.2412 
32 -138.668 
33 106.334 
34 -16.0932 
35 -124.282 
36 -133.73 
37 103.843 
38 -4.3455 
39 175.869 
40 57.5638 
41 -70.2886 
42 -179.248 
43 -60.1102 
44 54.8195 
45 -83.9315 
46 -85.1073 
47 155.047 
48 35.7322 
49 35.7226 
50 -84.1227 
51 156.562 
52 155.229 
53 35.3836 
54 -98.5413 
55 139.294 
56 13.5344 
57 -169.827 
58 -49.1405 
59 68.2715 
60 -142.779 
61 92.8201 
62 -24.518 
63 -146.909 
64 95.7529 
65 -22.5077 
66 -33.4429 
67 -150.781 
68 90.9584 
69 153.966 
70 35.082 
71 -85.8601 
72 -148.959 
73 90.7592 
74 -32.3055 
75 -167.204 
76 -47.4623 
77 69.7417 
78 -86.5811 
79 148.458 
80 37.6316 
81 -93.5009 
82 155.673 
83 31.4603 
84 27.0318 
85 -83.7944 
86 151.993 
87 -73.7839 
88 49.9449 
89 163.765 
90 78.2996 
91 -47.9416 
92 -165.794 
93 43.9346 
94 -68.4441 
95 175.671 
96 54.3908 
97 -61.4943 
98 166.77 
99 -178.953 
100 65.1619 
101 -66.5743 
102 25.367 
103 139.387 
104 -106.801 
105 80.2577 
106 -30.7873 
107 -157.322 
108 -69.6777 
109 166.994 
110 47.1509 
111 -82.8456 
112 157.312 
113 40.483 
114 39.479 
115 -80.3638 
116 162.808 
ITEM: TIMESTEP
34300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.1659880786948438e+01 2.1659880786948438e+01
-1.1125721167720103e+01 1.1125721167720103e+01
-1.1125721167720103e+01 1.1125721167720103e+01
ITEM: ENTRIES index c_dphi
1 84.8859 
2 -34.7802 
3 -152.662 
4 84.6239 
5 -33.2583 
6 -155.71 
7 -158.096 
8 84.0213 
9 -38.4304 
10 -85.4903 
11 143.857 
12 39.0054 
13 -154.469 
14 -40.8762 
15 4.59785 
16 -113.086 
17 128.765 
18 11.0815 
19 -120.654 
20 121.663 
21 -177.769 
22 -48.8525 
23 66.4423 
24 -125.787 
25 -14.7005 
26 111.599 
27 -144.228 
28 100.091 
29 -23.4258 
30 138.771 
31 19.7833 
32 -99.1661 
33 147.576 
34 28.6263 
35 -93.4362 
36 -96.0211 
37 145.03 
38 22.9672 
39 -154.294 
40 80.1385 
41 -41.0552 
42 165.352 
43 -80.9192 
44 48.9092 
45 -131.82 
46 -119.281 
47 121.89 
48 -3.38035 
49 -6.61559 
50 -125.444 
51 109.285 
52 112.28 
53 -6.54907 
54 -74.4824 
55 154.492 
56 43.4751 
57 -130.432 
58 -16.5532 
59 104.376 
60 -134.83 
61 105.419 
62 -17.6999 
63 -135.3 
64 101.581 
65 -15.549 
66 -18.3489 
67 -141.468 
68 101.402 
69 157.925 
70 42.4312 
71 -83.5406 
72 -153.013 
73 81.7012 
74 -34.3123 
75 -179.105 
76 -61.818 
77 57.7913 
78 -115.935 
79 121.092 
80 5.81436 
81 -109.623 
82 135.1 
83 13.3506 
